timestamp,AvgTicketPrice,Carrier,dayOfWeek,Dest,DestAirportID,DestCityName,DestRegion,DestWeather,DistanceKilometers,DistanceMiles,FlightDelayMin,FlightDelayType,FlightNum,FlightTimeHour,FlightTimeMin,Origin,OriginAirportID,OriginCityName,OriginCountry,OriginRegion,OriginWeather,DestCountry,FlightDelay,Cancelled
"Sep 12, 2023 @ 01:21:12.000",433.507,ES-Air,0,Treviso-Sant'Angelo Airport,TV01,Treviso,IT-34,Clear,"2,787.46","1,732.05",0,No Delay,8ZOBLL4,2.732799615,163.968,Olenya Air Base,XLMO,Olenegorsk,RU,RU-MUR,Thunder & Lightning,IT,FALSE,TRUE
"Sep 12, 2023 @ 01:21:07.000",945.395,JetBeats,0,Chengdu Shuangliu International Airport,CTU,Chengdu,SE-BD,Rain,"11,967.44","7,436.22",0,No Delay,03OHA16,12.46608317,747.965,Bradley International Airport,BDL,Hartford,US,US-CT,Sunny,CN,FALSE,FALSE
"Sep 12, 2023 @ 01:11:27.000",448.939,Kibana Airlines,0,Detroit Metropolitan Wayne County Airport,DTW,Detroit,US-MI,Rain,"7,933.96","4,929.93",0,No Delay,0UEGBWZ,11.01938806,661.163,Catania-Fontanarossa Airport,CT03,Catania,IT,IT-82,Rain,US,FALSE,FALSE
"Sep 12, 2023 @ 01:11:14.000",190.637,Logstash Airways,0,Venice Marco Polo Airport,VE05,Venice,IT-34,Cloudy,0,0,0,No Delay,UFK2WIZ,0,0,Venice Marco Polo Airport,VE05,Venice,IT,IT-34,Rain,IT,FALSE,FALSE
"Sep 12, 2023 @ 00:53:53.000",939.48,JetBeats,0,Manchester Airport,MAN,Manchester,GB-ENG,Thunder & Lightning,"6,644.19","4,128.51",0,No Delay,JYBLX7H,10.06695034,604.017,Luis Munoz Marin International Airport,SJU,San Juan,PR,PR-U-A,Cloudy,GB,FALSE,FALSE
"Sep 12, 2023 @ 00:31:23.000",729.38,Logstash Airways,0,Munich Airport,MUC,Munich,DE-BY,Heavy Fog,"1,574.52",978.36,0,No Delay,9B8KSVT,2.186831061,131.21,Ataturk International Airport,IST,Istanbul,TR,TR-34,Cloudy,DE,FALSE,FALSE
"Sep 12, 2023 @ 00:29:57.000",834.146,ES-Air,0,Tulsa International Airport,TUL,Tulsa,US-OK,Thunder & Lightning,"8,134.50","5,054.54",0,No Delay,NVYMO9G,6.455948954,387.357,Comodoro Arturo Merino Benitez International Airport,SCL,Santiago,CL,SE-BD,Sunny,US,FALSE,FALSE
"Sep 12, 2023 @ 00:25:52.000",650.381,Kibana Airlines,0,Zurich Airport,ZRH,Zurich,CH-ZH,Clear,"7,859.65","4,883.76",0,No Delay,NOFPUHM,11.90856689,714.514,Miami International Airport,MIA,Miami,US,US-FL,Hail,CH,FALSE,FALSE
"Sep 12, 2023 @ 00:24:31.000",713.133,JetBeats,0,Rajiv Gandhi International Airport,HYD,Hyderabad,SE-BD,Cloudy,"6,474.62","4,023.14",0,No Delay,Y6DXHI1,9.810035305,588.602,Olenya Air Base,XLMO,Olenegorsk,RU,RU-MUR,Sunny,IN,FALSE,FALSE
"Sep 12, 2023 @ 00:23:57.000",777.025,Logstash Airways,0,Indira Gandhi International Airport,DEL,New Delhi,SE-BD,Cloudy,"3,655.63","2,271.50",0,No Delay,I004IN5,3.807949825,228.477,Guangzhou Baiyun International Airport,CAN,Guangzhou,CN,SE-BD,Hail,IN,FALSE,FALSE
"Sep 12, 2023 @ 00:20:05.000",136.916,ES-Air,0,St Louis Lambert International Airport,STL,St Louis,US-MO,Clear,"2,750.49","1,709.07",0,No Delay,T19LJVV,2.696554952,161.793,Seattle Tacoma International Airport,SEA,Seattle,US,US-WA,Rain,US,FALSE,FALSE
"Sep 12, 2023 @ 00:03:09.000",821.738,Logstash Airways,0,Oslo Gardermoen Airport,OSL,Oslo,NO-02,Thunder & Lightning,"12,285.14","7,633.63",0,No Delay,0WVMQSG,10.77644144,646.587,Ministro Pistarini International Airport,EZE,Buenos Aires,AR,AR-B,Heavy Fog,NO,FALSE,FALSE
"Sep 12, 2023 @ 00:00:08.000",527.681,Logstash Airways,0,Duluth International Airport,DLH,Duluth,US-MN,Thunder & Lightning,"8,003.42","4,973.09",0,No Delay,JBQ50Y2,11.11585867,666.952,Bari Karol Wojty__a Airport,BA02,Bari,IT,IT-75,Clear,US,FALSE,FALSE
"Sep 12, 2023 @ 00:00:08.000",424.08,ES-Air,0,Venice Marco Polo Airport,VE05,Venice,IT-34,Heavy Fog,"7,056.79","4,384.89",0,No Delay,H3TDPHI,9.047170584,542.83,Kempegowda International Airport,BLR,Bangalore,IN,SE-BD,Cloudy,IT,FALSE,FALSE
"Sep 11, 2023 @ 23:56:09.000",576.047,Kibana Airlines,0,Shanghai Hongqiao International Airport,SHA,Shanghai,SE-BD,Cloudy,"11,358.35","7,057.75",0,No Delay,5SIPOMV,13.52184427,811.311,Ottawa Macdonald-Cartier International Airport,YOW,Ottawa,CA,CA-ON,Heavy Fog,CN,FALSE,FALSE
"Sep 11, 2023 @ 23:41:15.000",206.994,ES-Air,0,Treviso-Sant'Angelo Airport,TV01,Treviso,IT-34,Rain,260.89,162.11,0,No Delay,MFZCDM1,0.207055504,12.423,Pisa International Airport,PI05,Pisa,IT,IT-52,Heavy Fog,IT,FALSE,FALSE
"Sep 11, 2023 @ 23:38:45.000",852.585,Kibana Airlines,0,Luis Munoz Marin International Airport,SJU,San Juan,PR-U-A,Damaging Wind,"6,385.28","3,967.63",0,No Delay,ZHZ444A,8.868439998,532.106,Dublin Airport,DUB,Dublin,IE,IE-D,Heavy Fog,PR,FALSE,TRUE
"Sep 11, 2023 @ 23:38:32.000",975.813,Kibana Airlines,0,Itami Airport,ITM,Osaka,SE-BD,Hail,"7,725.20","4,800.21",0,No Delay,430NKQO,6.437662733,386.26,Helsinki Vantaa Airport,HEL,Helsinki,FI,FI-ES,Rain,JP,FALSE,TRUE
"Sep 11, 2023 @ 23:19:35.000",608.206,JetBeats,0,Sheremetyevo International Airport,SVO,Moscow,RU-MOS,Hail,"2,649.46","1,646.30",360,Weather Delay,I60PYZJ,8.102743427,486.165,Catania-Fontanarossa Airport,CT03,Catania,IT,IT-82,Sunny,RU,TRUE,FALSE
"Sep 11, 2023 @ 23:11:41.000",702.621,JetBeats,0,Warsaw Chopin Airport,WAW,Warsaw,PL-MZ,Clear,972.607,604.35,0,No Delay,84V6C0F,0.771910348,46.315,Venice Marco Polo Airport,VE05,Venice,IT,IT-34,Cloudy,PL,FALSE,FALSE
"Sep 11, 2023 @ 23:11:41.000",840.926,JetBeats,0,Chengdu Shuangliu International Airport,CTU,Chengdu,SE-BD,Cloudy,"11,297.07","7,019.68",15,Late Aircraft Delay,SQIPKIH,17.36677505,"1,042.01",Casper-Natrona County International Airport,CPR,Casper,US,US-WY,Clear,CN,TRUE,FALSE
"Sep 11, 2023 @ 23:09:45.000",747.649,Kibana Airlines,0,Lester B. Pearson International Airport,YYZ,Toronto,CA-ON,Clear,"11,142.68","6,923.74",0,No Delay,XF1PDN0,13.26509547,795.906,Abu Dhabi International Airport,AUH,Abu Dhabi,AE,SE-BD,Sunny,CA,FALSE,FALSE
"Sep 11, 2023 @ 23:07:44.000",840.765,Logstash Airways,0,Nashville International Airport,BNA,Nashville,US-TN,Clear,"2,211.73","1,374.31",0,No Delay,F0UBB4Z,3.071848033,184.311,Licenciado Benito Juarez International Airport,AICM,Mexico City,MX,MX-DIF,Hail,US,FALSE,FALSE
"Sep 11, 2023 @ 22:52:44.000",248.912,ES-Air,0,Olenya Air Base,XLMO,Olenegorsk,RU-MUR,Cloudy,0,0,0,No Delay,R38DPW1,0,0,Olenya Air Base,XLMO,Olenegorsk,RU,RU-MUR,Clear,RU,FALSE,FALSE
"Sep 11, 2023 @ 22:51:01.000",752.794,Logstash Airways,0,Tokyo Haneda International Airport,HND,Tokyo,SE-BD,Damaging Wind,"9,880.28","6,139.32",0,No Delay,C7UJW7X,10.97808894,658.685,Naples International Airport,NA01,Naples,IT,IT-72,Rain,JP,FALSE,FALSE
"Sep 11, 2023 @ 22:46:52.000",804.305,JetBeats,0,Nashville International Airport,BNA,Nashville,US-TN,Clear,"6,729.40","4,181.46",0,No Delay,C5Q0S78,8.011191605,480.672,London Heathrow Airport,LHR,London,GB,GB-ENG,Thunder & Lightning,US,FALSE,FALSE
"Sep 11, 2023 @ 22:32:49.000",573.159,Logstash Airways,0,Washington Dulles International Airport,IAD,Washington,US-DC,Clear,786.915,488.966,0,No Delay,6CTZOGN,0.819702567,49.182,Montreal / Pierre Elliott Trudeau International Airport,YUL,Montreal,CA,CA-QC,Cloudy,US,FALSE,FALSE
"Sep 11, 2023 @ 22:32:15.000",403.019,JetBeats,0,Zurich Airport,ZRH,Zurich,CH-ZH,Heavy Fog,"1,033.43",642.141,0,No Delay,T3OXA4R,0.956875614,57.413,Warsaw Chopin Airport,WAW,Warsaw,PL,PL-MZ,Sunny,CH,FALSE,FALSE
"Sep 11, 2023 @ 22:31:43.000",173.501,Kibana Airlines,0,Venice Marco Polo Airport,VE05,Venice,IT-34,Cloudy,240.532,149.46,0,No Delay,QY97TB0,0.250554587,15.033,Milano Linate Airport,MI11,Milan,IT,IT-25,Clear,IT,FALSE,FALSE
"Sep 11, 2023 @ 22:25:58.000",550.377,Kibana Airlines,0,Ukrainka Air Base,XHBU,Belogorsk,RU-AMU,Cloudy,"9,178.86","5,703.48",0,No Delay,WSGMI72,12.74841775,764.905,General Wayne A. Downing Peoria International Airport,PIA,Peoria,US,US-IL,Clear,RU,FALSE,FALSE
"Sep 11, 2023 @ 22:24:13.000",981.17,JetBeats,0,London Luton Airport,LTN,London,GB-ENG,Rain,"6,525.41","4,054.70",0,No Delay,EJ00V8J,6.797300398,407.838,Greenville Spartanburg International Airport,GSP,Greenville,US,US-SC,Rain,GB,FALSE,FALSE
"Sep 11, 2023 @ 22:24:01.000",886.468,JetBeats,0,New Chitose Airport,CTS,Chitose / Tomakomai,SE-BD,Rain,"9,361.45","5,816.93",0,No Delay,L7FYX7C,12.00185636,720.111,Leonardo da Vinci___Fiumicino Airport,RM11,Rome,IT,IT-62,Hail,JP,FALSE,TRUE
"Sep 11, 2023 @ 22:21:13.000",374.959,Logstash Airways,0,Ottawa Macdonald-Cartier International Airport,YOW,Ottawa,CA-ON,Rain,"6,938.78","4,311.56",0,No Delay,VT9O2KD,5.50697137,330.418,Naples International Airport,NA01,Naples,IT,IT-72,Rain,CA,FALSE,FALSE
"Sep 11, 2023 @ 22:17:51.000",891.332,Logstash Airways,0,Louis Armstrong New Orleans International Airport,MSY,New Orleans,US-LA,Clear,"7,008.75","4,355.04",0,No Delay,AS5D9J7,7.787500889,467.25,Dublin Airport,DUB,Dublin,IE,IE-D,Damaging Wind,US,FALSE,TRUE
"Sep 11, 2023 @ 22:16:01.000",227.668,JetBeats,0,Tokyo Haneda International Airport,HND,Tokyo,SE-BD,Clear,0,0,270,Carrier Delay,IR1FR9Z,4.5,270,Tokyo Haneda International Airport,HND,Tokyo,JP,SE-BD,Sunny,JP,TRUE,FALSE
"Sep 11, 2023 @ 22:07:29.000",767.32,ES-Air,0,Naples International Airport,NA01,Naples,IT-72,Sunny,"1,631.66","1,013.87",0,No Delay,RTWWPSG,1.431279616,85.877,London Heathrow Airport,LHR,London,GB,GB-ENG,Sunny,IT,FALSE,FALSE
"Sep 11, 2023 @ 22:04:29.000",223.668,ES-Air,0,Verona Villafranca Airport,VR10,Verona,IT-34,Sunny,126.267,78.459,0,No Delay,VG7H7U4,0.140296355,8.418,Milano Linate Airport,MI11,Milan,IT,IT-25,Cloudy,IT,FALSE,FALSE
"Sep 11, 2023 @ 22:04:21.000",470.684,Logstash Airways,0,Sheremetyevo International Airport,SVO,Moscow,RU-MOS,Clear,"8,593.86","5,339.98",0,No Delay,IK1PCVN,11.93591436,716.155,Portland International Airport,PDX,Portland,US,US-OR,Clear,RU,FALSE,FALSE
"Sep 11, 2023 @ 22:04:04.000",287.425,JetBeats,0,Zurich Airport,ZRH,Zurich,CH-ZH,Sunny,"7,088.60","4,404.65",0,No Delay,HWWXSKS,7.876220358,472.573,Winnipeg / James Armstrong Richardson International Airport,YWG,Winnipeg,CA,CA-MB,Rain,CH,FALSE,FALSE
"Sep 11, 2023 @ 22:02:38.000",649.178,ES-Air,0,Venice Marco Polo Airport,VE05,Venice,IT-34,Sunny,"6,804.69","4,228.24",240,Weather Delay,ATRE4PX,9.670574152,580.234,Rajiv Gandhi International Airport,HYD,Hyderabad,IN,SE-BD,Damaging Wind,IT,TRUE,FALSE
"Sep 11, 2023 @ 22:00:01.000",531.556,ES-Air,0,Manchester Airport,MAN,Manchester,GB-ENG,Sunny,"9,452.99","5,873.82",0,No Delay,SUXIZJA,9.26763994,556.058,Kansai International Airport,KIX,Osaka,JP,SE-BD,Hail,GB,FALSE,TRUE
"Sep 11, 2023 @ 22:00:01.000",885.477,Logstash Airways,0,Comodoro Arturo Merino Benitez International Airport,SCL,Santiago,SE-BD,Sunny,"17,484.08","10,864.11",60,Weather Delay,92JKFYR,23.41548841,"1,404.93",Chubu Centrair International Airport,NGO,Tokoname,JP,SE-BD,Sunny,CL,TRUE,FALSE
"Sep 11, 2023 @ 21:59:19.000",948.88,JetBeats,0,Luis Munoz Marin International Airport,SJU,San Juan,PR-U-A,Sunny,"13,695.57","8,510.04",0,No Delay,RZ5X0SA,11.4129777,684.779,Itami Airport,ITM,Osaka,JP,SE-BD,Thunder & Lightning,PR,FALSE,TRUE
"Sep 11, 2023 @ 21:49:53.000",180.247,JetBeats,0,Zurich Airport,ZRH,Zurich,CH-ZH,Hail,0,0,300,Security Delay,EVARI8I,5,300,Zurich Airport,ZRH,Zurich,CH,CH-ZH,Clear,CH,TRUE,FALSE
"Sep 11, 2023 @ 21:47:02.000",750.148,Kibana Airlines,0,Sydney Kingsford Smith International Airport,SYD,Sydney,SE-BD,Damaging Wind,"7,783.49","4,836.44",0,No Delay,AKU1SOB,8.648319022,518.899,Itami Airport,ITM,Osaka,JP,SE-BD,Cloudy,AU,FALSE,FALSE
"Sep 11, 2023 @ 21:41:16.000",904.039,JetBeats,0,Sheremetyevo International Airport,SVO,Moscow,RU-MOS,Damaging Wind,"2,384.19","1,481.47",255,Carrier Delay,F3EIB2Q,6.899100547,413.946,Ciampino___G. B. Pastine International Airport,RM12,Rome,IT,IT-62,Heavy Fog,RU,TRUE,FALSE
"Sep 11, 2023 @ 21:41:00.000",358.898,JetBeats,0,Munich Airport,MUC,Munich,DE-BY,Cloudy,"1,034.77",642.978,210,NAS Delay,FI929NX,4.458122833,267.487,Cagliari Elmas Airport,CA07,Cagliari,IT,IT-88,Clear,DE,TRUE,FALSE
"Sep 11, 2023 @ 21:34:12.000",795.514,Kibana Airlines,0,Mariscal Sucre International Airport,UIO,Quito,EC-P,Hail,"11,884.25","7,384.53",0,No Delay,48IEGG6,12.3794245,742.765,King Shaka International Airport,DUR,Durban,ZA,SE-BD,Rain,EC,FALSE,FALSE
"Sep 11, 2023 @ 21:34:12.000",922.743,JetBeats,0,Kempegowda International Airport,BLR,Bangalore,SE-BD,Cloudy,"13,480.40","8,376.33",0,No Delay,ZSEE5VD,14.97822616,898.694,Erie International Tom Ridge Field,ERI,Erie,US,US-PA,Rain,IN,FALSE,FALSE
"Sep 11, 2023 @ 21:18:25.000",307.067,Logstash Airways,0,Charles de Gaulle International Airport,CDG,Paris,FR-J,Clear,852.673,529.826,0,No Delay,MH65PPZ,0.835953814,50.157,Berlin-Tegel Airport,TXL,Berlin,DE,DE-BE,Rain,FR,FALSE,FALSE
"Sep 11, 2023 @ 21:14:54.000",846.704,Logstash Airways,0,Shanghai Pudong International Airport,PVG,Shanghai,SE-BD,Rain,"14,454.95","8,981.89",0,No Delay,E6XNUYN,11.4721854,688.331,Luis Munoz Marin International Airport,SJU,San Juan,PR,PR-U-A,Cloudy,CN,FALSE,FALSE
"Sep 11, 2023 @ 21:11:49.000",833.53,JetBeats,0,Nashville International Airport,BNA,Nashville,US-TN,Rain,"12,156.60","7,553.76",270,Late Aircraft Delay,EU69YRG,14.63049784,877.83,Al Maktoum International Airport,DWC,Jebel Ali,AE,SE-BD,Thunder & Lightning,US,TRUE,TRUE
"Sep 11, 2023 @ 21:11:41.000",976.54,Logstash Airways,0,Ukrainka Air Base,XHBU,Belogorsk,RU-AMU,Rain,"8,257.88","5,131.21",0,No Delay,V6EKIYA,10.58702945,635.222,Salt Lake City International Airport,SLC,Salt Lake City,US,US-UT,Hail,RU,FALSE,FALSE
"Sep 11, 2023 @ 21:10:09.000",893.928,ES-Air,0,Pisa International Airport,PI05,Pisa,IT-52,Cloudy,"6,496.17","4,036.54",0,No Delay,7ZTKP49,5.155693744,309.342,Ottawa Macdonald-Cartier International Airport,YOW,Ottawa,CA,CA-ON,Rain,IT,FALSE,FALSE
"Sep 11, 2023 @ 21:07:11.000",816.256,ES-Air,0,Stockholm-Arlanda Airport,ARN,Stockholm,SE-AB,Sunny,"9,554.80","5,937.07",0,No Delay,ZFDKWML,9.952911528,597.175,OR Tambo International Airport,JNB,Johannesburg,ZA,SE-BD,Clear,SE,FALSE,FALSE
"Sep 11, 2023 @ 21:01:33.000",325.137,Kibana Airlines,0,Winnipeg / James Armstrong Richardson International Airport,YWG,Winnipeg,CA-MB,Rain,"7,771.10","4,828.74",0,No Delay,W7QCS3G,9.962942973,597.777,Ciampino___G. B. Pastine International Airport,RM12,Rome,IT,IT-62,Clear,CA,FALSE,FALSE
"Sep 11, 2023 @ 21:01:30.000",505.609,Logstash Airways,0,Olenya Air Base,XLMO,Olenegorsk,RU-MUR,Cloudy,"7,615.88","4,732.29",0,No Delay,TSKY6HQ,6.680598861,400.836,Hartsfield Jackson Atlanta International Airport,ATL,Atlanta,US,US-GA,Heavy Fog,RU,FALSE,FALSE
"Sep 11, 2023 @ 20:56:09.000",741.023,JetBeats,0,Turin Airport,TO11,Torino,IT-21,Sunny,"7,107.79","4,416.58",0,No Delay,LAEYSCF,6.581285225,394.877,Piedmont Triad International Airport,GSO,Greensboro,US,US-NC,Damaging Wind,IT,FALSE,FALSE
"Sep 11, 2023 @ 20:54:57.000",686.647,ES-Air,0,New Chitose Airport,CTS,Chitose / Tomakomai,SE-BD,Rain,"1,392.67",865.364,0,No Delay,RGBINNJ,1.450696924,87.042,Gimpo International Airport,GMP,Seoul,KR,SE-BD,Damaging Wind,JP,FALSE,FALSE
"Sep 11, 2023 @ 20:48:42.000",568.714,ES-Air,0,San Diego International Airport,SAN,San Diego,US-CA,Cloudy,"9,695.35","6,024.41",0,No Delay,959326O,8.079460841,484.768,Munich Airport,MUC,Munich,DE,DE-BY,Sunny,US,FALSE,FALSE
"Sep 11, 2023 @ 20:48:06.000",854.845,JetBeats,0,Xi'an Xianyang International Airport,XIY,Xi'an,SE-BD,Rain,"7,822.17","4,860.47",0,No Delay,VPE3RP3,9.312111308,558.727,Venice Marco Polo Airport,VE05,Venice,IT,IT-34,Rain,CN,FALSE,FALSE
"Sep 11, 2023 @ 20:45:40.000",427.867,ES-Air,0,Vienna International Airport,VIE,Vienna,AT-9,Damaging Wind,"7,471.75","4,642.73",0,No Delay,GE4KXNB,7.783069237,466.984,Beijing Capital International Airport,PEK,Beijing,CN,SE-BD,Sunny,AT,FALSE,FALSE
"Sep 11, 2023 @ 20:44:45.000",470.987,Logstash Airways,0,London Heathrow Airport,LHR,London,GB-ENG,Rain,"6,061.38","3,766.37",300,Security Delay,0CL5M1G,9.810619281,588.637,Detroit Metropolitan Wayne County Airport,DTW,Detroit,US,US-MI,Sunny,GB,TRUE,FALSE
"Sep 11, 2023 @ 20:43:08.000",994.854,Logstash Airways,0,Helsinki Vantaa Airport,HEL,Helsinki,FI-ES,Heavy Fog,"2,206.63","1,371.14",0,No Delay,KK0GLIQ,1.935639036,116.138,Bari Karol Wojty__a Airport,BA02,Bari,IT,IT-75,Clear,FI,FALSE,TRUE
"Sep 11, 2023 @ 20:43:08.000",894.899,Logstash Airways,0,Warsaw Chopin Airport,WAW,Warsaw,PL-MZ,Rain,"8,624.18","5,358.82",0,No Delay,J0I2OLF,7.985355477,479.121,Tokyo Haneda International Airport,HND,Tokyo,JP,SE-BD,Clear,PL,FALSE,FALSE
"Sep 11, 2023 @ 20:35:26.000",274.74,JetBeats,0,Mariscal Sucre International Airport,UIO,Quito,EC-P,Cloudy,"8,841.01","5,493.55",300,Late Aircraft Delay,CGWNTV6,14.20938769,852.563,Dublin Airport,DUB,Dublin,IE,IE-D,Cloudy,EC,TRUE,FALSE
"Sep 11, 2023 @ 20:32:27.000",720.235,Kibana Airlines,0,Charles de Gaulle International Airport,CDG,Paris,FR-J,Heavy Fog,"2,240.73","1,392.33",0,No Delay,N5L0X4N,2.872733514,172.364,Ataturk International Airport,IST,Istanbul,TR,TR-34,Cloudy,FR,FALSE,FALSE
"Sep 11, 2023 @ 20:32:26.000",681.991,Kibana Airlines,0,Venice Marco Polo Airport,VE05,Venice,IT-34,Cloudy,319.582,198.579,15,Carrier Delay,WOPNZEP,0.582897897,34.974,Munich Airport,MUC,Munich,DE,DE-BY,Sunny,IT,TRUE,FALSE
"Sep 11, 2023 @ 20:27:43.000",332.941,ES-Air,0,Comodoro Arturo Merino Benitez International Airport,SCL,Santiago,SE-BD,Clear,"14,674.34","9,118.21",0,No Delay,LHDZZY5,16.304822,978.289,Abu Dhabi International Airport,AUH,Abu Dhabi,AE,SE-BD,Hail,CL,FALSE,FALSE
"Sep 11, 2023 @ 20:19:41.000",145.211,JetBeats,0,Treviso-Sant'Angelo Airport,TV01,Treviso,IT-34,Heavy Fog,194.088,120.601,0,No Delay,SVOQVNQ,0.231057662,13.863,Il Caravaggio International Airport,BG01,Bergamo,IT,IT-25,Sunny,IT,FALSE,FALSE
"Sep 11, 2023 @ 20:13:01.000",117.016,Logstash Airways,0,New Chitose Airport,CTS,Chitose / Tomakomai,SE-BD,Clear,975.529,606.165,330,Weather Delay,CKZBJJ8,6.456400479,387.384,Chubu Centrair International Airport,NGO,Tokoname,JP,SE-BD,Cloudy,JP,TRUE,FALSE
"Sep 11, 2023 @ 20:13:01.000",841.21,Logstash Airways,0,San Antonio International Airport,SAT,San Antonio,US-TX,Hail,"14,545.12","9,037.92",0,No Delay,T9QK7GX,15.1511655,909.07,Chhatrapati Shivaji International Airport,BOM,Mumbai,IN,SE-BD,Clear,US,FALSE,FALSE
"Sep 11, 2023 @ 20:09:35.000",960.87,Kibana Airlines,0,Rajiv Gandhi International Airport,HYD,Hyderabad,SE-BD,Cloudy,"7,044.37","4,377.17",15,NAS Delay,M05KE88,10.03384318,602.031,Milano Linate Airport,MI11,Milan,IT,IT-25,Heavy Fog,IN,TRUE,TRUE
"Sep 11, 2023 @ 20:09:35.000",296.878,Logstash Airways,0,Treviso-Sant'Angelo Airport,TV01,Treviso,IT-34,Rain,"2,097.87","1,303.55",0,No Delay,SNI3M1Z,2.913703605,174.822,Sheremetyevo International Airport,SVO,Moscow,RU,RU-MOS,Cloudy,IT,FALSE,FALSE
"Sep 11, 2023 @ 20:05:56.000",143.345,Kibana Airlines,0,St Louis Lambert International Airport,STL,St Louis,US-MO,Clear,51.749,32.155,0,No Delay,CWMS7I3,0.061605383,3.696,Scott AFB/Midamerica Airport,BLV,Belleville,US,US-IL,Cloudy,US,FALSE,FALSE
"Sep 11, 2023 @ 20:05:14.000",252.912,Kibana Airlines,0,Chengdu Shuangliu International Airport,CTU,Chengdu,SE-BD,Sunny,"4,880.25","3,032.45",165,Late Aircraft Delay,OODIP58,8.172500029,490.35,Abu Dhabi International Airport,AUH,Abu Dhabi,AE,SE-BD,Thunder & Lightning,CN,TRUE,FALSE
"Sep 11, 2023 @ 20:04:38.000",920.73,Logstash Airways,0,Olenya Air Base,XLMO,Olenegorsk,RU-MUR,Heavy Fog,"2,490.42","1,547.47",165,NAS Delay,ZC6X84Z,4.82534664,289.521,Manchester Airport,MAN,Manchester,GB,GB-ENG,Thunder & Lightning,RU,TRUE,TRUE
"Sep 11, 2023 @ 19:58:34.000",375.217,JetBeats,0,Genoa Cristoforo Colombo Airport,GE01,Genova,IT-42,Heavy Fog,651.603,404.887,0,No Delay,KMBHQOV,0.775717301,46.543,Barcelona International Airport,BCN,Barcelona,ES,ES-CT,Rain,IT,FALSE,FALSE
"Sep 11, 2023 @ 19:55:16.000",409.596,Logstash Airways,0,Itami Airport,ITM,Osaka,SE-BD,Cloudy,"5,498.06","3,416.34",270,Security Delay,6OLK8D8,11.54879301,692.928,Indira Gandhi International Airport,DEL,New Delhi,IN,SE-BD,Hail,JP,TRUE,FALSE
"Sep 11, 2023 @ 19:52:34.000",704.464,Logstash Airways,0,Vienna International Airport,VIE,Vienna,AT-9,Cloudy,432.9,268.992,0,No Delay,V30ITD0,0.601250307,36.075,Venice Marco Polo Airport,VE05,Venice,IT,IT-34,Rain,AT,FALSE,FALSE
"Sep 11, 2023 @ 19:51:12.000",946.358,Kibana Airlines,0,Gimpo International Airport,GMP,Seoul,SE-BD,Clear,"7,696.87","4,782.61",0,No Delay,GDXIQLF,9.16293854,549.776,Brisbane International Airport,BNE,Brisbane,AU,SE-BD,Heavy Fog,KR,FALSE,TRUE
"Sep 11, 2023 @ 19:45:34.000",271.978,JetBeats,0,OR Tambo International Airport,JNB,Johannesburg,SE-BD,Clear,"9,082.68","5,643.72",0,No Delay,6BIV33V,7.208478816,432.509,London Luton Airport,LTN,London,GB,GB-ENG,Rain,ZA,FALSE,FALSE
"Sep 11, 2023 @ 19:30:48.000",913.164,Kibana Airlines,0,St Louis Lambert International Airport,STL,St Louis,US-MO,Thunder & Lightning,"7,077.78","4,397.93",0,No Delay,84B0Y32,6.208576214,372.515,Charles de Gaulle International Airport,CDG,Paris,FR,FR-J,Thunder & Lightning,US,FALSE,FALSE
"Sep 11, 2023 @ 19:27:46.000",281.87,ES-Air,0,Washington Dulles International Airport,IAD,Washington,US-DC,Clear,"7,031.94","4,369.45",75,Late Aircraft Delay,16SGOBS,7.761057005,465.663,Treviso-Sant'Angelo Airport,TV01,Treviso,IT,IT-34,Cloudy,US,TRUE,FALSE
"Sep 11, 2023 @ 19:26:18.000",371.59,Logstash Airways,0,Milano Linate Airport,MI11,Milan,IT-25,Heavy Fog,"7,994.49","4,967.54",0,No Delay,ZFO5847,8.882761118,532.966,Chengdu Shuangliu International Airport,CTU,Chengdu,CN,SE-BD,Cloudy,IT,FALSE,TRUE
"Sep 11, 2023 @ 19:22:54.000",650.211,Logstash Airways,0,Tokyo Haneda International Airport,HND,Tokyo,SE-BD,Clear,"7,105.73","4,415.29",0,No Delay,YW6I7O3,5.921438536,355.286,Brisbane International Airport,BNE,Brisbane,AU,SE-BD,Sunny,JP,FALSE,FALSE
"Sep 11, 2023 @ 19:20:33.000",177.419,ES-Air,0,Malpensa International Airport,MI12,Milan,IT-25,Rain,903.31,561.291,0,No Delay,IPD67K6,0.792376999,47.543,Falcone Borsellino Airport,PA03,Palermo,IT,IT-82,Damaging Wind,IT,FALSE,TRUE
"Sep 11, 2023 @ 19:19:32.000",626.13,Kibana Airlines,0,Guangzhou Baiyun International Airport,CAN,Guangzhou,SE-BD,Clear,"2,607.09","1,619.97",0,No Delay,RGXY9H5,2.06911918,124.147,Chubu Centrair International Airport,NGO,Tokoname,JP,SE-BD,Heavy Fog,CN,FALSE,TRUE
"Sep 11, 2023 @ 19:18:06.000",157.979,ES-Air,0,Kansai International Airport,KIX,Osaka,SE-BD,Cloudy,43.539,27.054,0,No Delay,G2RDNAF,0.048376253,2.903,Itami Airport,ITM,Osaka,JP,SE-BD,Hail,JP,FALSE,FALSE
